Price,Area,Location,No. of Bedrooms,Bathrooms,City
12300000.0,1512.0,Hosa Road,3,3.0,Bengaluru
8891000.0,1053.4,Bhoganhalli,3,3.0,Bengaluru
6500000.0,1153.0,Hormavu,2,2.0,Bengaluru
15000000.0,2080.0,Virat Nagar,2,2.0,Bengaluru
6900000.0,1255.0,Hulimavu,2,2.0,Bengaluru
10900000.0,1583.0,Marathahalli,3,3.0,Bengaluru
9000000.0,1505.0,Kundalahalli Colony,2,2.0,Bengaluru
7508000.0,1365.0,Kathriguppe,3,2.0,Bengaluru
9575000.0,1200.0,Dwarka Nagar,3,3.0,Bengaluru
14800000.0,1810.0,Amblipura,3,4.0,Bengaluru
3500000.0,440.0,Magadi Road,1,1.0,Bengaluru
6300000.0,975.0,Subramanyapura,2,2.0,Bengaluru
3900000.0,1250.0,Doddagubbi,2,2.0,Bengaluru
9700000.0,1530.0,Gopalkrishna Nagar,3,2.0,Bengaluru
3900000.0,1300.0,Kereguddadahalli,3,2.0,Bengaluru
4000000.0,1115.0,Channasandra,2,2.0,Bengaluru
8300000.0,1308.0,Sarjapur  Road,2,2.0,Bengaluru
5960000.0,1490.0,Uttarahalli,3,2.0,Bengaluru
9100000.0,1592.0,Sarjapur  Road,3,3.0,Bengaluru
11200000.0,1222.0,Rajaji Nagar,2,2.0,Bengaluru
4285000.0,1267.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
5300000.0,656.0,Balagere,1,1.0,Bengaluru
3600000.0,1200.0,Chandapura,1,1.0,Bengaluru
10200000.0,1698.0,Thanisandra,3,3.0,Bengaluru
7000000.0,1500.0,Tata Nagar,3,3.0,Bengaluru
8000000.0,2000.0,Sunkadakatte,5,5.0,Bengaluru
6575000.0,1152.0,Electronic City,2,2.0,Bengaluru
2100000.0,550.0,Raja Rajeshwari Nagar,1,1.0,Bengaluru
4200000.0,900.0,Pattandur Agrahara,2,2.0,Bengaluru
4512000.0,1410.0,Rajarajeshwari nagar,3,2.0,Bengaluru
7300000.0,1419.0,Akshaya Nagar,3,2.0,Bengaluru
6500000.0,1800.0,AECS Layout,3,3.0,Bengaluru
4000000.0,990.0,Gottigere,2,2.0,Bengaluru
4500000.0,1016.0,Sarjapur  Road,2,2.0,Bengaluru
3900000.0,1100.0,Bannerghatta Road,2,2.0,Bengaluru
6500000.0,850.0,Ramamurthy Nagar,4,2.0,Bengaluru
3500000.0,1095.0,Whitefield,2,2.0,Bengaluru
8500000.0,2000.0,Rajarajeshwarinagar,3,3.0,Bengaluru
7000000.0,1444.0,Budigere,2,2.0,Bengaluru
6700000.0,1415.0,Whitefield,2,2.0,Bengaluru
13000000.0,1500.0,Jinkethimmanahalli,2,2.0,Bengaluru
7200000.0,1600.0,Daadys Gaarden Layout,3,3.0,Bengaluru
4136000.0,1105.0,Whitefield,2,2.0,Bengaluru
4503000.0,1225.0,Electronic City,3,3.0,Bengaluru
15000000.0,2400.0,Dasarahalli,3,3.0,Bengaluru
13500000.0,1856.0,Talaghattapura,3,3.0,Bengaluru
7100000.0,2100.0,Vishwapriya Nagar,6,6.0,Bengaluru
7700000.0,1150.0,Sarjapur  Road,2,2.0,Bengaluru
9800000.0,1200.0,Abbigere,4,4.0,Bengaluru
6700000.0,1485.0,5th Phase JP Nagar,3,2.0,Bengaluru
7500000.0,2500.0,Vimanapura,3,3.0,Bengaluru
4500000.0,1200.0,Whitefield,2,2.0,Bengaluru
5946000.0,1036.0,Hennur Road,2,2.0,Bengaluru
8000000.0,1400.0,Dodsworth Layout,2,2.0,Bengaluru
3300000.0,1110.0,Bommanahalli,2,2.0,Bengaluru
4800000.0,1150.0,Kodichikkanahalli,2,2.0,Bengaluru
4500000.0,715.0,Kenchenahalli,1,1.0,Bengaluru
13000000.0,1200.0,Magadi Road,4,4.0,Bengaluru
13000000.0,2283.0,Jakkur,4,4.0,Bengaluru
4358000.0,1453.0,Hormavu,3,2.0,Bengaluru
8500000.0,1400.0,Nagarbhavi,3,2.0,Bengaluru
6500000.0,1400.0,Padmanabhanagar,3,3.0,Bengaluru
14000000.0,1700.0,Whitefield,3,3.0,Bengaluru
12000000.0,1591.0,Kanakpura Road,3,3.0,Bengaluru
7900000.0,1515.0,Nagarbhavi,3,2.0,Bengaluru
20000000.0,2500.0,Marathahalli,3,3.0,Bengaluru
2486000.0,975.0,Chandapura,2,2.0,Bengaluru
7618000.000000001,1382.0,Yeshwanthpur,3,2.0,Bengaluru
15000000.0,1533.0,Sector 1 HSR Layout,3,3.0,Bengaluru
3800000.0,1100.0,Amarjyothi Colony,2,2.0,Bengaluru
12000000.0,1500.0,Banashankari Stage II,3,2.0,Bengaluru
6450000.0,1391.0,Yelahanka,3,2.0,Bengaluru
4292000.0,1160.0,Begur Road,2,2.0,Bengaluru
2700000.0,620.0,Chandapura,1,1.0,Bengaluru
6098000.0,1482.0,Kanakpura Road,3,3.0,Bengaluru
8450000.0,1405.0,Whitefield,2,2.0,Bengaluru
4000000.0,1190.0,Gunjur,2,2.0,Bengaluru
7800000.0,1174.0,Harlur,2,2.0,Bengaluru
7200000.0,1155.0,Seegehalli,2,2.0,Bengaluru
9304000.0,1411.0,Thanisandra,3,3.0,Bengaluru
5000000.0,745.0,Jalahalli West,2,2.0,Bengaluru
3000000.0,1000.0,Kereguddadahalli,2,2.0,Bengaluru
5000000.0,923.0,Jigani,2,2.0,Bengaluru
3200000.0,1000.0,Yeshwanthpur,2,2.0,Bengaluru
4500000.0,1276.0,Battarahalli,2,2.0,Bengaluru
7000000.0,1460.0,Devasthanagalu,3,3.0,Bengaluru
9500000.0,1355.0,Yemlur,2,2.0,Bengaluru
4900000.0,833.0,Avalahalli,1,1.0,Bengaluru
4800000.0,1200.0,Ramamurthy Nagar,2,2.0,Bengaluru
3685000.0,669.0,Yeshwanthpur,1,1.0,Bengaluru
10500000.0,2200.0,7th Phase JP Nagar,4,4.0,Bengaluru
12500000.0,1594.0,Koramangala,3,3.0,Bengaluru
10500000.0,1790.0,Kothanur,3,3.0,Bengaluru
4500000.0,1020.0,NGR Layout,2,2.0,Bengaluru
3628000.0,1037.0,Vasantapura main road,2,2.0,Bengaluru
5700000.0,1345.0,Whitefield,3,2.0,Bengaluru
4300000.0,1070.0,Kodichikkanahalli,2,2.0,Bengaluru
7618000.000000001,1385.0,Yeshwanthpur,3,2.0,Bengaluru
7990000.000000001,1207.0,Kanakpura Road,2,2.0,Bengaluru
5550000.0,1140.0,Varthur,2,2.0,Bengaluru
6800000.0,1220.0,Basavanapura,2,2.0,Bengaluru
12000000.0,1965.0,Sarjapur  Road,3,3.0,Bengaluru
11500000.0,1760.0,Koramangala,3,2.0,Bengaluru
7000000.0,1225.0,Haralur Road,2,2.0,Bengaluru
5243000.0,1075.0,Marathahalli,2,2.0,Bengaluru
6800000.0,1000.0,Panathur,2,2.0,Bengaluru
8600000.0,1322.0,Yelahanka,2,2.0,Bengaluru
21500000.0,1095.0,Mathikere,3,3.0,Bengaluru
3658000.0,1045.0,AECS Layout,2,2.0,Bengaluru
8500000.0,1545.0,Venugopal Reddy Layout,3,3.0,Bengaluru
13500000.0,1996.0,Thanisandra,3,3.0,Bengaluru
7000000.0,1125.0,Brookefield,2,2.0,Bengaluru
11500000.0,1560.0,Mysore Road,3,3.0,Bengaluru
8500000.0,2000.0,BEML Layout,3,2.0,Bengaluru
3500000.0,780.0,Lake City,2,2.0,Bengaluru
11000000.0,1350.0,Lakshmipura,2,2.0,Bengaluru
18000000.0,2275.0,Sarjapur  Road,3,4.0,Bengaluru
4100000.0,1350.0,Pragathi Nagar,2,2.0,Bengaluru
2832000.0,708.0,Dasanapura,1,1.0,Bengaluru
16000000.0,1680.0,Sarjapur  Road,3,3.0,Bengaluru
8200000.0,1400.0,Hoodi,2,2.0,Bengaluru
7200000.0,1310.0,Bellandur,2,2.0,Bengaluru
16500000.0,3300.0,BTM Layout,6,6.0,Bengaluru
5700000.0,1175.0,Electronics City Phase 1,2,2.0,Bengaluru
8000000.0,1428.0,Chikkalasandra,3,2.0,Bengaluru
6200000.0,750.0,Akshaya Nagar,4,4.0,Bengaluru
3500000.0,1080.0,8th Phase JP Nagar,2,2.0,Bengaluru
6800000.0,1200.0,Vijaya Bank Layout,3,2.0,Bengaluru
12000000.0,1200.0,Okalipura,4,4.0,Bengaluru
3813000.000000001,1320.0,Bommasandra Industrial Area,3,2.0,Bengaluru
11500000.0,1842.0,Badavala Nagar,3,3.0,Bengaluru
5500000.0,1146.0,Sector 2 HSR Layout,2,2.0,Bengaluru
2800000.0,440.0,Rachenahalli,1,1.0,Bengaluru
5000000.0,1048.0,Sahakara Nagar,2,2.0,Bengaluru
11500000.0,1801.0,Thanisandra,3,3.0,Bengaluru
9000000.0,1150.0,Whitefield,2,2.0,Bengaluru
12000000.0,1868.0,Talaghattapura,3,3.0,Bengaluru
4710000.0,1445.0,Begur,3,2.0,Bengaluru
14000000.0,1466.0,Hebbal Kempapura,3,2.0,Bengaluru
10000000.0,1730.0,Harlur,3,3.0,Bengaluru
7000000.0,1185.0,Somasundara Palya,2,2.0,Bengaluru
14700000.0,2400.0,Whitefield,4,4.0,Bengaluru
4900000.0,1185.0,Kaval Byrasandra,2,2.0,Bengaluru
4900000.0,1150.0,Hongasandra,2,2.0,Bengaluru
18000000.0,2000.0,Maruthi Extension,4,4.0,Bengaluru
9800000.0,875.0,Vidyapeeta,3,3.0,Bengaluru
3500000.0,1075.0,Pai Layout,2,2.0,Bengaluru
12300000.0,1760.0,Hebbal,3,3.0,Bengaluru
6398000.0,1600.0,Banashankari,2,2.0,Bengaluru
14000000.0,910.0,Madiwala,4,4.0,Bengaluru
7800000.0,1000.0,Haralur Road,2,2.0,Bengaluru
9000000.0,1215.0,7th Phase JP Nagar,2,2.0,Bengaluru
12500000.0,1734.0,EPIP Zone,3,3.0,Bengaluru
5500000.0,1113.0,Rachenahalli,2,2.0,Bengaluru
4800000.0,1272.0,Horamavu Banaswadi,2,2.0,Bengaluru
4100000.0,1240.0,Kereguddadahalli,3,3.0,Bengaluru
7000000.0,1100.0,Yelahanka,2,2.0,Bengaluru
3013000.0,896.0,Ambalipura,2,2.0,Bengaluru
22000000.0,3657.0,Rachenahalli,4,5.0,Bengaluru
3500000.0,1200.0,BTM 2nd Stage,2,2.0,Bengaluru
15500000.0,2800.0,Ramagondanahalli,4,4.0,Bengaluru
19800000.0,3500.0,Ambalipura,3,3.0,Bengaluru
15000000.0,3600.0,Ramamurthy Nagar,3,3.0,Bengaluru
3000000.0,1500.0,Sarjapur,2,2.0,Bengaluru
4800000.0,1096.0,S R Layout,2,2.0,Bengaluru
9500000.0,580.0,Cholanayakanahalli,2,2.0,Bengaluru
4400000.0,1094.0,GD Layout,2,2.0,Bengaluru
4900000.0,1100.0,Vittal Nagar,2,2.0,Bengaluru
4000000.0,1145.0,Nagarbhavi,2,2.0,Bengaluru
7450000.0,1550.0,Rachenahalli,3,3.0,Bengaluru
8200000.0,1830.0,Seegehalli,3,4.0,Bengaluru
8495000.0,1746.0,Hoodi,3,3.0,Bengaluru
11500000.0,1280.0,Maruthi Sevanagar,4,4.0,Bengaluru
2754000.0,918.0,Kengeri,2,2.0,Bengaluru
6000000.0,1305.0,Banashankari Stage III,3,2.0,Bengaluru
6200000.0,1207.0,Thigalarapalya,2,2.0,Bengaluru
12500000.0,1678.0,Thanisandra,3,3.0,Bengaluru
5000000.0,950.0,Kaggalipura,2,2.0,Bengaluru
9200000.0,1732.46,Ardendale,3,3.0,Bengaluru
4098000.0,1639.0,Attibele,3,2.0,Bengaluru
10300000.0,1360.0,Marathahalli,2,2.0,Bengaluru
6200000.0,720.0,Kithaganur,4,4.0,Bengaluru
15000000.0,1656.0,Lakshminarayana Pura,3,3.0,Bengaluru
4900000.0,985.0,Sarjapur  Road,2,2.0,Bengaluru
13500000.0,1999.0,Dodda Nekkundi,3,3.0,Bengaluru
7500000.0,1050.0,7th Phase JP Nagar,2,2.0,Bengaluru
6400000.0,1440.0,Whitefield,3,2.0,Bengaluru
16000000.0,1600.0,Basavangudi,3,2.0,Bengaluru
5266000.0,1253.0,Ramagondanahalli,2,2.0,Bengaluru
8500000.0,1200.0,Shirdi Sai Nagar,3,3.0,Bengaluru
7500000.0,1360.0,Padmanabhanagar,3,2.0,Bengaluru
4750000.0,1086.0,Hagadur,2,2.0,Bengaluru
15500000.0,1655.0,Wilson Garden,3,3.0,Bengaluru
7800000.0,1418.0,Sarjapur  Road,2,2.0,Bengaluru
10000000.0,1270.0,Kalena Agrahara,2,2.0,Bengaluru
7400000.0,1150.0,"JP Nagar 7th Phase, ",2,2.0,Bengaluru
4500000.0,600.0,Ramamurthy Nagar,3,3.0,Bengaluru
6580000.0,1440.0,Raghuvanahalli,3,3.0,Bengaluru
10800000.0,1200.0,J C Nagar,2,2.0,Bengaluru
7500000.0,1200.0,Sadduguntepalya,2,2.0,Bengaluru
5006000.0,1410.0,Begur Road,3,2.0,Bengaluru
9200000.0,1200.0,Chandapura,5,5.0,Bengaluru
6000000.0,600.0,Jalahalli,3,3.0,Bengaluru
3500000.0,624.0,Whitefield,1,1.0,Bengaluru
5800000.0,1060.0,Electronic City,2,2.0,Bengaluru
17500000.0,1200.0,Vidyaranyapura,4,4.0,Bengaluru
6000000.0,1917.0,Sarjapur,4,3.0,Bengaluru
4000000.0,950.0,KR Puram,2,2.0,Bengaluru
4800000.0,3040.0,Channasandra,2,2.0,Bengaluru
5000000.0,1250.0,BTM 2nd Stage,3,3.0,Bengaluru
6000000.0,1235.0,Vishwapriya Layout,2,2.0,Bengaluru
4600000.0,722.0,Budigere,1,1.0,Bengaluru
16500000.0,2775.0,Kanakpura Road,3,3.0,Bengaluru
9300000.0,1200.0,Sarjapur  Road,2,2.0,Bengaluru
6800000.0,1400.0,Bannerghatta Road,3,3.0,Bengaluru
6000000.0,1225.0,Mallathahalli,3,3.0,Bengaluru
5850000.0,1220.0,Marathahalli,2,2.0,Bengaluru
5250000.0,705.0,Nagavarapalya,1,1.0,Bengaluru
9436000.0,1880.0,Battarahalli,3,3.0,Bengaluru
7000000.0,1200.0,Yelahanka,2,2.0,Bengaluru
6000000.0,1550.0,Doddakammanahalli,3,2.0,Bengaluru
13000000.0,1893.0,Lingadheeranahalli,3,3.0,Bengaluru
7500000.0,1650.0,HMT Layout,3,3.0,Bengaluru
4600000.0,1113.0,Chikkathoguru,2,2.0,Bengaluru
20300000.0,1500.0,BEL Road,2,2.0,Bengaluru
7000000.0,1586.0,Sarjapur  Road,3,3.0,Bengaluru
23500000.0,4000.0,Seegehalli,3,3.0,Bengaluru
8000000.0,1541.0,Yelahanka New Town,3,3.0,Bengaluru
10100000.0,1830.0,Haralur Road,3,3.0,Bengaluru
4800000.0,1200.0,Kodigehalli,2,2.0,Bengaluru
7200000.0,1800.0,Bidrahalli,2,2.0,Bengaluru
4000000.0,1015.0,Bommasandra,2,2.0,Bengaluru
3795000.000000001,1120.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
4824000.0,706.0,Hoodi,1,1.0,Bengaluru
8500000.0,1350.0,Medi Agrahara,4,4.0,Bengaluru
9500000.0,610.0,Kumaraswami Layout,4,4.0,Bengaluru
9900000.0,1900.0,Kanakpura Road,3,3.0,Bengaluru
15000000.0,3000.0,Seegehalli,4,5.0,Bengaluru
4200000.0,1075.0,Bisuvanahalli,3,2.0,Bengaluru
8000000.0,1290.0,Kanakpura Road,2,2.0,Bengaluru
5000000.0,1200.0,Akshaya Nagar,2,2.0,Bengaluru
5311000.0,1150.0,Hormavu,2,2.0,Bengaluru
6120000.0,1360.0,Uttarahalli,3,2.0,Bengaluru
3272999.9999999995,935.0,whitefiled,2,2.0,Bengaluru
14000000.0,1730.0,Cox Town,3,3.0,Bengaluru
5300000.0,1260.0,Sarjapur  Road,2,2.0,Bengaluru
12500000.0,675.0,Banagiri Nagar,6,6.0,Bengaluru
4568000.0,950.0,Marathahalli,2,2.0,Bengaluru
8500000.0,600.0,Subbannaiah Palya,3,3.0,Bengaluru
12000000.0,2500.0,Vadarpalya,5,5.0,Bengaluru
12000000.0,800.0,N R Layout,3,3.0,Bengaluru
8800000.0,1991.0,Budigere,3,4.0,Bengaluru
6000000.0,1115.0,Sarjapur  Road,2,2.0,Bengaluru
15000000.0,1900.0,Koramangala,3,3.0,Bengaluru
4149000.0,1109.0,Whitefield,2,2.0,Bengaluru
12900000.0,2340.0,Rajiv Nagar,4,5.0,Bengaluru
4300000.0,1005.0,9th Phase JP Nagar,2,2.0,Bengaluru
1950000.0,416.0,Kengeri,1,1.0,Bengaluru
10000000.0,1394.0,1st Phase JP Nagar,2,2.0,Bengaluru
11000000.0,2138.0,Harlur,3,3.0,Bengaluru
16000000.0,1550.0,Richards Town,3,3.0,Bengaluru
8000000.0,1300.0,Nagavarapalya,3,3.0,Bengaluru
8200000.0,1265.0,Thanisandra,2,2.0,Bengaluru
5200000.0,1140.0,Manorayana Palya,2,2.0,Bengaluru
4000000.0,1050.0,BCC Layout,2,2.0,Bengaluru
4800000.0,1100.0,Thanisandra,2,2.0,Bengaluru
5900000.0,1012.0,Varthur,2,2.0,Bengaluru
11200000.0,1600.0,Varthur,4,4.0,Bengaluru
5700000.0,1326.0,Yelahanka,2,2.0,Bengaluru
8500000.0,1654.0,Hebbal Kempapura,3,2.0,Bengaluru
4280000.0,1070.0,Chikkalasandra,2,2.0,Bengaluru
9500000.0,1700.0,Whitefield,3,3.0,Bengaluru
8064000.0,910.2,Bhoganhalli,2,2.0,Bengaluru
4700000.0,945.0,Kanakapura,2,2.0,Bengaluru
15000000.0,2462.0,Begur Road,4,6.0,Bengaluru
24000000.0,1350.0,Giri Nagar,3,3.0,Bengaluru
4400000.0,615.0,Marathahalli,1,1.0,Bengaluru
6500000.0,1110.0,Ramamurthy Nagar,2,2.0,Bengaluru
8800000.0,575.0,Haralur Road,1,1.0,Bengaluru
5410000.0,1025.0,Electronic City,2,2.0,Bengaluru
9500000.0,1758.0,Vinayak Nagar,3,3.0,Bengaluru
9200000.0,1342.0,Kaikondrahalli,3,3.0,Bengaluru
8500000.0,1800.0,Kalyan nagar,3,3.0,Bengaluru
19800000.0,2928.0,Whitefield,4,4.0,Bengaluru
3200000.0,1140.0,Doddathoguru,2,2.0,Bengaluru
8500000.0,1608.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
8200000.0,1645.0,Kadugodi,3,2.0,Bengaluru
5640000.0,1410.0,Ramamurthy Nagar,3,2.0,Bengaluru
5200000.0,1200.0,Harlur,2,2.0,Bengaluru
4150000.0,1275.0,8th Phase JP Nagar,3,2.0,Bengaluru
4000000.0,909.0,Kada Agrahara,3,2.0,Bengaluru
8500000.0,1200.0,Basavanapura,3,3.0,Bengaluru
7300000.0,1080.0,Kalyan nagar,2,2.0,Bengaluru
3400000.0,1200.0,Madanayakahalli,2,2.0,Bengaluru
6000000.0,1092.0,Akshaya Nagar,2,2.0,Bengaluru
13500000.0,1932.0,Jalahalli,3,4.0,Bengaluru
7200000.0,1156.0,KR Puram,2,2.0,Bengaluru
3511000.0,924.0,Bellandur,2,2.0,Bengaluru
7500000.0,1330.0,Thubarahalli,2,2.0,Bengaluru
11300000.0,1917.0,Thanisandra,3,4.0,Bengaluru
2512000.0,985.0,Chandapura,2,2.0,Bengaluru
22500000.0,1290.0,Mahalakshmi Puram,1,1.0,Bengaluru
5300000.0,655.0,Kodigehalli,1,1.0,Bengaluru
14000000.0,1800.0,4th Block Koramangala,3,3.0,Bengaluru
4500000.0,1360.0,Margondanahalli,2,2.0,Bengaluru
11800000.0,1785.0,Bellandur,3,3.0,Bengaluru
12000000.0,1645.0,Hebbal,3,3.0,Bengaluru
6300000.0,1235.0,Gottigere,2,2.0,Bengaluru
4800000.0,900.0,Anandapura,2,2.0,Bengaluru
4200000.0,662.0,Thanisandra,1,1.0,Bengaluru
10000000.0,1440.0,TC Palaya,5,5.0,Bengaluru
6200000.0,1215.0,Whitefield,2,2.0,Bengaluru
8700000.0,1525.0,Sarjapur  Road,3,2.0,Bengaluru
4800000.0,1000.0,Jaladarsini Layout,2,2.0,Bengaluru
9000000.0,1255.0,Hebbal,3,2.0,Bengaluru
12000000.0,1560.0,Mysore Road,3,3.0,Bengaluru
11000000.0,2100.0,Kasavanhalli,3,3.0,Bengaluru
8500000.0,1620.0,Kodichikkanahalli,3,2.0,Bengaluru
9000000.0,1595.0,Marathahalli,3,3.0,Bengaluru
3852000.000000001,1095.0,Basavanapura,2,2.0,Bengaluru
3700000.0,835.0,9th Phase JP Nagar,2,2.0,Bengaluru
7204000.000000001,2182.0,Hennur Road,3,3.0,Bengaluru
10600000.0,1418.0,Thigalarapalya,2,2.0,Bengaluru
18000000.0,1900.0,Sanjay nagar,3,2.0,Bengaluru
17500000.0,2700.0,Whitefield,3,5.0,Bengaluru
4800000.0,1070.0,BTM 2nd Stage,2,2.0,Bengaluru
4241000.0,755.0,Electronics City Phase 1,1,1.0,Bengaluru
19000000.0,2400.0,Sarjapur,3,3.0,Bengaluru
20000000.0,2400.0,Attur Layout,4,4.0,Bengaluru
2800000.0,919.0,Electronics City Phase 1,2,2.0,Bengaluru
11000000.0,1725.0,Bannerghatta Road,3,3.0,Bengaluru
7131999.999999999,1346.0,Sarjapur  Road,2,2.0,Bengaluru
4500000.0,1070.0,Electronic City Phase II,2,2.0,Bengaluru
3552000.0000000005,1225.0,Begur Road,2,2.0,Bengaluru
7500000.0,880.0,Sarakki Nagar,6,6.0,Bengaluru
2050000.0,640.0,Neeladri Nagar,1,1.0,Bengaluru
5240000.0,1310.0,Chikkalasandra,3,2.0,Bengaluru
3900000.0,1190.0,Kanakapura,2,2.0,Bengaluru
8750000.0,1645.0,Basavanna Nagar,3,3.0,Bengaluru
8900000.0,1350.0,Marathahalli,2,2.0,Bengaluru
6880000.0,1404.0,Vittasandra,2,2.0,Bengaluru
3500000.0,1105.0,Electronic City,3,2.0,Bengaluru
4115000.0,1100.0,Dodda Nekkundi,2,2.0,Bengaluru
9500000.0,2100.0,Thanisandra,4,4.0,Bengaluru
13000000.0,1948.0,Thanisandra,3,3.0,Bengaluru
5600000.0,1464.0,Singasandra,3,3.0,Bengaluru
4500000.0,1210.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
22000000.0,4000.0,Yelahanka,5,5.0,Bengaluru
5500000.0,1252.0,Brooke Bond First Cross,2,2.0,Bengaluru
24000000.0,1200.0,Nagarbhavi,4,4.0,Bengaluru
14000000.0,2600.0,Kundalahalli Colony,3,3.0,Bengaluru
8913000.0,1300.0,7th Phase JP Nagar,3,3.0,Bengaluru
7300000.0,1130.0,7th Phase JP Nagar,2,2.0,Bengaluru
13500000.0,1200.0,Budigere,3,3.0,Bengaluru
12500000.0,1690.0,Thanisandra,3,3.0,Bengaluru
6000000.0,950.0,Tasker Town,2,2.0,Bengaluru
5700000.0,1020.0,Marathahalli,2,2.0,Bengaluru
9500000.0,2107.0,"Hoodi Circle, ",4,4.0,Bengaluru
7200000.0,1735.0,Marathahalli,3,3.0,Bengaluru
3700000.0,915.0,Sarjapur  Road,2,2.0,Bengaluru
6800000.0,1450.0,Glass Factory Layout,3,3.0,Bengaluru
15600000.0,2215.0,Thigalarapalya,3,4.0,Bengaluru
10000000.0,2431.0,Raghavendra Nagar,3,3.0,Bengaluru
8800000.0,1600.0,Marathahalli,2,3.0,Bengaluru
7500000.0,1280.0,Uttarahalli,2,2.0,Bengaluru
7768000.000000001,1255.0,Hebbal,3,3.0,Bengaluru
15000000.0,1320.0,Koramangala,2,2.0,Bengaluru
6900000.0,1257.0,Hoodi,2,2.0,Bengaluru
5327000.0,1240.0,Raja Rajeshwari Nagar,2,2.0,Bengaluru
24000000.0,1200.0,Milk Colony,4,4.0,Bengaluru
15000000.0,1850.0,Bannerghatta Road,6,6.0,Bengaluru
6600000.0,1255.0,Hulimavu,2,2.0,Bengaluru
3600000.0,870.0,Ananth Nagar,2,2.0,Bengaluru
9800000.0,1789.0,Tumkur Road,3,3.0,Bengaluru
11000000.0,800.0,Basaveshwara Nagar,6,6.0,Bengaluru
1800000.0,660.0,Electronic City,2,1.0,Bengaluru
5400000.0,600.0,"Basnashankari,6th stage,",3,3.0,Bengaluru
5600000.0,1155.0,Coffee Board Layout,2,2.0,Bengaluru
6500000.0,1235.0,R.T. Nagar,2,2.0,Bengaluru
14000000.0,2675.0,Yelahanka,4,4.0,Bengaluru
5000000.0,1025.0,CV Raman Nagar,2,2.0,Bengaluru
7200000.0,1395.0,Raja Rajeshwari Nagar,3,2.0,Bengaluru
7100000.0,1252.0,Dodda Nekkundi,3,2.0,Bengaluru
3027000.0,1081.0,Hennur Road,2,2.0,Bengaluru
13000000.0,1255.0,Haralur Road,3,3.0,Bengaluru
15000000.0,2062.0,Ardendale,4,3.0,Bengaluru
5600000.0,1220.0,Choodasandra,3,3.0,Bengaluru
5500000.0,1408.0,Jigani,2,2.0,Bengaluru
6000000.0,1180.0,Bisuvanahalli,3,2.0,Bengaluru
2900000.0,715.0,Sarjapur  Road,1,1.0,Bengaluru
9450000.0,1230.0,Sarjapur  Road,2,2.0,Bengaluru
4550000.0,1035.0,Kaggadasapura,2,2.0,Bengaluru
22500000.0,3360.0,EPIP Zone,4,5.0,Bengaluru
7798999.999999999,1300.0,Kathriguppe,3,3.0,Bengaluru
5297000.0,1100.0,Kanakpura Road,3,3.0,Bengaluru
8400000.0,1216.0,Whitefield,2,2.0,Bengaluru
6263000.0,1450.0,Shirdi Sai Layout,2,2.0,Bengaluru
5700000.0,705.0,Nagavarapalya,1,1.0,Bengaluru
6400000.0,1385.0,Gottigere,3,3.0,Bengaluru
3610000.0,1200.0,Anekal,2,2.0,Bengaluru
3275000.0,1310.0,Electronic City Phase II,3,2.0,Bengaluru
3950000.0,1043.0,Sarjapur  Road,2,2.0,Bengaluru
11000000.0,1320.0,Koramangala,2,2.0,Bengaluru
20500000.0,1900.0,Near ullas theater,3,3.0,Bengaluru
3990000.0,1140.0,Varthur,2,2.0,Bengaluru
4500000.0,1100.0,Kadugodi,2,2.0,Bengaluru
9000000.0,1586.0,Hebbal,3,3.0,Bengaluru
6000000.0,1365.0,Amruthnagar,2,3.0,Bengaluru
10700000.0,1263.0,Rajaji Nagar,2,2.0,Bengaluru
5976000.0,1565.0,Begur Road,3,2.0,Bengaluru
18000000.0,1163.0,Karuna Nagar,3,3.0,Bengaluru
20400000.0,2882.0,Whitefield,4,5.0,Bengaluru
17000000.0,2320.0,Hennur Road,3,3.0,Bengaluru
9900000.0,1750.0,Sarjapur  Road,3,3.0,Bengaluru
5500000.0,1143.0,Kudlu,2,2.0,Bengaluru
11800000.0,1936.0,Hennur Road,3,3.0,Bengaluru
1500000.0,660.0,Electronic City,2,1.0,Bengaluru
1900000.0,700.0,Chandapura,2,1.0,Bengaluru
8500000.0,1402.0,Chikkakannalli,3,2.0,Bengaluru
4100000.0,1000.0,Electronic City,2,2.0,Bengaluru
3500000.0,1000.0,Gottigere,2,2.0,Bengaluru
2600000.0,818.0,Kengeri Satellite Town,2,2.0,Bengaluru
13500000.0,1680.0,Bommenahalli,3,3.0,Bengaluru
15000000.0,2422.0,Kalyan nagar,4,3.0,Bengaluru
10000000.0,1145.0,Indira Nagar,2,2.0,Bengaluru
6200000.0,1145.0,Sarjapur  Road,2,2.0,Bengaluru
6800000.0,1575.0,Somasundara Palya,3,3.0,Bengaluru
4600000.0,1200.0,Thanisandra,2,2.0,Bengaluru
6300000.0,1500.0,Yelahanka,3,2.0,Bengaluru
7500000.0,2560.0,Ramamurthy Nagar,4,4.0,Bengaluru
7609999.999999999,1583.0,Kothanur,3,3.0,Bengaluru
3497999.9999999995,700.0,Kanakpura Road,2,2.0,Bengaluru
